,detail_url,search_date,title,address,floor_info,price,layout,building_area,building_use,latitude,longitude
710,https://rent.591.com.tw/rent-detail-4008734.html,2017-05-13,雅房出租(包含水費天然氣網路),台北市文山區興隆路四段,2F/4F,"5,000元/月",,3.5,公寓/雅房,24.985778,121.560179
712,https://rent.591.com.tw/rent-detail-4605073.html,2017-05-14,優質套房近陽明大學國北護榮總振興,台北市北投區吉利街,2F/3F,"9,000元/月",,8.0,公寓/獨立套房,25.118919,121.507549
718,https://rent.591.com.tw/rent-detail-4017455.html,2017-05-14,近松高路~忠孝東路~格局方正優質美辦,台北市信義區松仁路,10F/21F,"1,180,000元/月",,296.4,電梯大樓/辦公,25.037542000000002,121.5693787
720,https://rent.591.com.tw/rent-detail-4608236.html,2017-05-10,﻿﻿永康街79號5F雅房租金含水電網路﻿,台北市大安區永康街,5F/6F,"7,300元/月",,8.0,透天厝/雅房,25.028781100000003,121.53059009999998
725,https://rent.591.com.tw/rent-detail-4297062.html,2017-05-09,近仁愛路。大安森林公園。通風明亮秒殺雅房,台北市大安區新生南路一段,頂樓加蓋/4F,"5,500元/月",,3.0,公寓/雅房,25.0361152,121.5337825
726,https://rent.591.com.tw/rent-detail-4027903.html,2017-05-14,個人行動辦公室獨立門禁/空調,台北市中山區民權東路三段,11F/16F,"7,000元/月",,4.0,電梯大樓/辦公,25.0625916,121.5422287
733,https://rent.591.com.tw/rent-detail-4304374.html,2017-05-14,美麗華商圈最佳休閒雅房每天在鳥語中甦醒,台北市內湖區北安路,6F/6F,"6,500元/月",,7.0,公寓/雅房,25.0856345,121.55890590000001
735,https://rent.591.com.tw/rent-detail-4269073.html,2017-05-13,秀明路公寓2F整層出租(限學生),台北市文山區秀明路二段,2F/5F,"24,000元/月",3房2廳2衛1陽臺,36.0,公寓/整層住家,24.9922289,121.574871
742,https://rent.591.com.tw/rent-detail-4055273.html,2017-05-08,小巨蛋捷運青木淳輕豪宅時尚漂亮房,台北市松山區南京東路四段,3F/15F,"32,000元/月",1房1廳1衛0陽臺,16.9,電梯大樓/整層住家,25.0518589,121.5504608
743,https://rent.591.com.tw/rent-detail-4271556.html,2017-05-12,【㊣信義路六段上】鄰松山家商,台北市信義區信義路六段,1F/4F,"47,000元/月",,25.0,,25.0362609,121.57793799999999
745,https://rent.591.com.tw/rent-detail-4077599.html,2017-05-12,優質套房，近捷運站、生活機能優,台北市士林區通河東街一段,5F/5F,"12,000元/月",,9.0,公寓/獨立套房,25.082038,121.51764299999999
750,https://rent.591.com.tw/rent-detail-4056081.html,2017-05-08,捷運忠孝復興站,台北市大安區忠孝東路四段,7F/8F,"17,000元/月",,12.0,電梯大樓/獨立套房,25.0427952,121.5480173
752,https://rent.591.com.tw/rent-detail-4635152.html,2017-05-12,近松山車站、五分埔辦公工作室倉儲優質店面,台北市南港區中坡北路,1F/5F,"41,000元/月",,15.0,公寓/店面,25.0476704,121.58051299999998
759,https://rent.591.com.tw/rent-detail-4284181.html,2017-05-10,"@南京西純辦,捷運1分鐘!@",台北市大同區南京西路,6F/11F,"147,262元/月",,101.56,電梯大樓/辦公,25.0536734,121.52051759999999
766,https://rent.591.com.tw/rent-detail-4090275.html,2017-05-12,捷運中山站旁靜幽~限女性!,台北市大同區赤峰街,3F/4F,"7,000元/月",,5.0,公寓/雅房,25.054924,121.521045
773,https://rent.591.com.tw/rent-detail-4348654.html,2017-05-14,四平街辦公室出租,台北市中山區四平街,3F/4F,"28,000元/月",3房1廳1衛1陽臺,28.0,公寓/整層住家,25.053594,121.530685
775,https://rent.591.com.tw/rent-detail-4285753.html,2017-05-14,雙面採光、現有隔間、辦公設備立即進駐,台北市中正區衡陽路,5F/14F,"117,000元/月",,60.61,電梯大樓/辦公,25.0423946,121.51216129999999
779,https://rent.591.com.tw/rent-detail-4252814.html,2017-05-10,"新北投,景觀優美裝潢空氣佳,近捷運停車便",台北市北投區泉源路,1F/5F,"20,000元/月",3房2廳1衛1陽臺,23.0,公寓/整層住家,25.1403389,121.5057831
784,https://rent.591.com.tw/rent-detail-4644631.html,2017-05-13,中山區公司工商登記每月只要2500元,台北市中山區農安街,2F/6F,"2,500元/月",,2.0,公寓/辦公,25.0650081,121.526215
785,https://rent.591.com.tw/rent-detail-4158760.html,2017-05-15,台北市公司行號金店面(或工作室)出租,台北市松山區新中街,1F/4F,"7,900元/月",,2.572,公寓/店面,25.057699,121.560468
792,https://rent.591.com.tw/rent-detail-4645376.html,2017-05-12,獨立進出口，可商業登記地下室，辦公倉庫皆,台北市中山區新生北路,B1/6F,"45,000元/月",,79.0,電梯大樓/辦公,25.0525587,121.52793700000001
793,https://rent.591.com.tw/rent-detail-4160933.html,2017-05-12,士林文化銘傳套房出租,台北市士林區文林路,3F/3F,"11,000元/月",,6.0,公寓/獨立套房,25.08864800000001,121.527004
795,https://rent.591.com.tw/rent-detail-4287908.html,2017-05-13,時代廣場-挑高高樓-50吋電視-家電.俱,台北市信義區信義路五段,11F/12F,"25,000元/月",,15.17,電梯大樓/獨立套房,25.032549,121.5731908
796,https://rent.591.com.tw/rent-detail-4461371.html,2017-05-08,南京東路站~設計師裝潢時尚1+1房,台北市松山區南京東路三段,3F/10F,"32,000元/月",2房2廳1衛1陽臺,20.79,電梯大樓/整層住家,25.0516578,121.54675379999999
798,https://rent.591.com.tw/rent-detail-4142569.html,2017-05-11,獨立庭院優雅寧靜通風採光佳近古亭捷運,台北市中正區廈門街,頂樓加蓋/4F,"13,000元/月",1房1廳1衛1陽臺,13.0,公寓/整層住家,25.0236206,121.52039340000002
826,https://rent.591.com.tw/rent-detail-4433235.html,2017-05-10,東方文華酒店旁黃金店面一樓,台北市松山區復興北路,1F/7F,"118,000元/月",,110.0,電梯大樓/店面,25.062479999999997,121.54577009999998
835,https://rent.591.com.tw/rent-detail-4350339.html,2017-05-12,精緻商辦公室出租忠孝敦化商圈,台北市大安區敦化南路一段,5F/12F,"22,000元/月",,5.0,電梯大樓/辦公,25.043466100000003,121.54926940000001
836,https://rent.591.com.tw/rent-detail-4470897.html,2017-05-12,台大公館捷運4號出口(僅剩一間),台北市中正區羅斯福路四段,1F/4F,"9,500元/月",,5.0,公寓/分租套房,25.01411610000001,121.5325591
837,https://rent.591.com.tw/rent-detail-4413593.html,2017-05-14,福和橋下套房出租!比台北市便宜很多喔!,新北市永和區林森路,4F/5F,"7,500元/月",,7.0,公寓/獨立套房,25.0051117,121.52503970000001
847,https://rent.591.com.tw/rent-detail-4358630.html,2017-05-14,林森北路{精品套房}新生北路,台北市中山區林森北路,2F/5F,"13,000元/月",,8.0,公寓/獨立套房,25.0507559,121.52892820000001
848,https://rent.591.com.tw/rent-detail-4660576.html,2017-05-14,南港站前透天廠辦/另有260坪,台北市南港區南港路二段,整棟/2F,"132,000元/月",,143.0,透天厝/辦公,25.0542337,121.5979624
852,https://rent.591.com.tw/rent-detail-4476269.html,2017-05-14,金門街璞園機械式平面車庫車位含管理費,台北市中正區金門街,,"5,000元/月",,1.0,,25.0224576,121.52315320000001
871,https://rent.591.com.tw/rent-detail-4381297.html,2017-05-11,學生雅房出租,台北市文山區木柵路二段,3F/3F,"4,500元/月",,3.0,公寓/雅房,24.98871,121.562605
873,https://rent.591.com.tw/rent-detail-4267873.html,2017-05-14,"[店面]天母新光三越正後方,方正格局",台北市士林區天母東路,1F/8F,"35,000元/月",,20.0,,25.117451899999995,121.533248
874,https://rent.591.com.tw/rent-detail-4486255.html,2017-05-08,精緻舒適套房出租,台北市大同區承德路,4F/4F,"10,000元/月",,7.0,公寓/分租套房,25.063203899999998,121.51721529999999
877,https://rent.591.com.tw/rent-detail-4457264.html,2017-05-14,公園住宅環境優內科三總國中小五分鐘到,台北市內湖區民權東路六段,3F/5F,"26,000元/月",3房2廳2衛2陽臺,36.0,公寓/整層住家,25.068146,121.58678400000001
879,https://rent.591.com.tw/rent-detail-4390800.html,2017-05-10,【長寬高文創】開放式個人辦公室,台北市中山區龍江路,3F/4F,"5,000元/月",,5.0,透天厝/辦公,25.0512976,121.54043600000001
880,https://rent.591.com.tw/rent-detail-4672863.html,2017-05-13,中山北路二段純辦公大樓地下室(可分隔),台北市中山區中山北路二段,B1/14F,"492,075元/月",,328.05,電梯大樓/辦公,25.060451999999998,121.523625
881,https://rent.591.com.tw/rent-detail-4279227.html,2017-05-09,鄰近捷運大橋頭、民權西路站、台北橋及三重,台北市大同區重慶北路三段,4F/10F,"18,000元/月",1房1廳1衛1陽臺,15.0,電梯大樓/整層住家,25.065941,121.5127778
882,https://rent.591.com.tw/rent-detail-4491609.html,2017-05-12,*信義特區*双併豪邸*3房邊間*附車位,台北市信義區基隆路一段,10F/12F,"60,000元/月",3房2廳2衛1陽臺,87.7,電梯大樓/整層住家,25.0475476,121.56844070000001
885,https://rent.591.com.tw/rent-detail-4460277.html,2017-05-13,永春捷運旁~裝潢新電梯住辦大兩房可掛招,台北市信義區忠孝東路五段,4F/7F,"54,000元/月",,33.47,電梯大樓/辦公,25.0407183,121.57760379999999
897,https://rent.591.com.tw/rent-detail-4357489.html,2017-05-13,雅房限女性近葫捷運站康寧路3段,台北市內湖區康寧路三段,3F/10F,"5,500元/月",,4.5,電梯大樓/雅房,25.0729139,121.61246200000001
905,https://rent.591.com.tw/rent-detail-4361222.html,2017-05-15,商務中心/市府站中小型辦公室,台北市信義區忠孝東路五段,10F/14F,"10,000元/月",,2.0,電梯大樓/辦公,25.041495899999997,121.575973
914,https://rent.591.com.tw/rent-detail-4528953.html,2017-05-14,獨立套房近師大商圈交通便利~生活機能佳,台北市大安區師大路,3F/3F,"13,500元/月",,8.0,公寓/獨立套房,25.0252935,121.5276953
915,https://rent.591.com.tw/rent-detail-4448785.html,2017-05-14,台北市交通方便,台北市中山區長安東路二段,2F/5F,"22,000元/月",,22.0,公寓/辦公,25.0486012,121.5320435
917,https://rent.591.com.tw/rent-detail-4518995.html,2017-05-12,500萬裝修，環幽機能佳，近雙捷運站,台北市大安區四維路,2F/7F,"18,000元/月",,6.0,電梯大樓/獨立套房,25.0350349,121.546434
919,https://rent.591.com.tw/rent-detail-4438903.html,2017-05-13,瑞光路商務中心(全新裝潢隔間),台北市內湖區瑞光路,3F/10F,"18,000元/月",,3.0,電梯大樓/辦公,25.0759163,121.57291409999998
922,https://rent.591.com.tw/rent-detail-4532692.html,2017-05-12,*文創風*小型辦公室*(微風忠孝館),台北市大安區忠孝東路四段,8F/12F,"15,000元/月",,2.0,電梯大樓/辦公,25.041807000000002,121.552155
927,https://rent.591.com.tw/rent-detail-4460860.html,2017-05-13,溫馨舒適套雅房,台北市士林區忠義街,5F/5F,"8,500元/月",,10.0,公寓/分租套房,25.106195,121.533505
930,https://rent.591.com.tw/rent-detail-4533100.html,2017-05-15,公司登記2600,台北市萬華區漢口街二段,7F/10F,"2,500元/月",,3.0,電梯大樓/辦公,25.045903,121.505554
933,https://rent.591.com.tw/rent-detail-4528614.html,2017-05-13,"租金含水費瓦斯費網路第四台,洗澡不用花錢",台北市內湖區內湖路一段,4F/5F,"9,000元/月",,6.0,公寓/分租套房,25.08467000000001,121.56117900000001
935,https://rent.591.com.tw/rent-detail-4464139.html,2017-05-10,萬華文教區.清潔舒適-萬華圖書館,台北市萬華區東園街,2F/3F,"6,500元/月",,5.0,透天厝/分租套房,25.025997,121.49633
947,https://rent.591.com.tw/rent-detail-4527969.html,2017-05-12,*麗寶科技大樓*一樓黃金店面,台北市內湖區瑞光路,1F/7F,"200,000元/月",,138.0,,25.071146,121.58339309999998
948,https://rent.591.com.tw/rent-detail-4541435.html,2017-05-13,雙橡園旁景觀優質的獨立套房-家俱全大陽台,台北市中山區長春路,6F/10F,"25,000元/月",,10.6,電梯大樓/獨立套房,25.0532776,121.5379366
952,https://rent.591.com.tw/rent-detail-4696045.html,2017-05-13,南港三鐵車站高樓兩房，邊間採光明亮,台北市南港區南港路二段,7F/17F,"35,000元/月",2房2廳1衛1陽臺,28.0,電梯大樓/整層住家,25.0536846,121.6001129
957,https://rent.591.com.tw/rent-detail-4541602.html,2017-05-15,頂級裝潢-美式休閒辦公室-3~4人,台北市大安區忠孝東路四段,12F/12F,"25,000元/月",,3.0,電梯大樓/辦公,25.0410293,121.55155420000001
959,https://rent.591.com.tw/rent-detail-4477306.html,2017-05-13,(限文大)外宿生最佳的選擇-包水電網路,台北市士林區格致路,1F/1F,"8,000元/月",,6.0,透天厝/獨立套房,25.1408005,121.550972
962,https://rent.591.com.tw/rent-detail-4559428.html,2017-05-12,【優質】內湖行善路店面、辦公室、車位出租,台北市內湖區行善路,1F/8F,"158,016元/月",,131.68,電梯大樓/店面,25.0653961,121.5865159
967,https://rent.591.com.tw/rent-detail-4481233.html,2017-05-09,離萬隆捷運4號出口近1分鐘,台北市文山區羅斯福路五段,1F/5F,"8,500元/月",,6.0,公寓/獨立套房,25.003169,121.53719199999999
968,https://rent.591.com.tw/rent-detail-4698630.html,2017-05-10,"近行天宮捷運站,交通方便生活機能環竟優良",台北市中山區民權東路二段,4F/5F,"9,200元/月",,6.0,公寓/分租套房,25.061481,121.535625
970,https://rent.591.com.tw/rent-detail-4559922.html,2017-05-14,中國信託總部對面,台北市南港區園區街,,"3,500元/月",,10.0,,25.0590496,121.613642
971,https://rent.591.com.tw/rent-detail-4540280.html,2017-05-09,中山雙捷運優質亮彩店辦105~165坪,台北市中山區中山北路二段,2F/11F,"189,000元/月",,165.0,電梯大樓/辦公,25.0625639,121.52133149999999
976,https://rent.591.com.tw/rent-detail-4704306.html,2017-05-12,捷運附近大樓104坪稀有物件釋出,台北市大安區光復南路,10F/15F,"140,000元/月",,104.0,電梯大樓/辦公,25.0384723,121.55851499999999
978,https://rent.591.com.tw/rent-detail-4572779.html,2017-05-12,榮總一樓溫馨套房步行北榮1分鐘振興2分鐘,台北市北投區石牌路二段,1F/5F,"8,600元/月",,4.0,公寓/分租套房,25.122614499999997,121.52320859999999
987,https://rent.591.com.tw/rent-detail-4564288.html,2017-05-10,士林區雅房出租(有寬敞的客廳與陽台),台北市士林區延平北路六段,5F/6F,"5,500元/月",,5.0,透天厝/雅房,25.090617,121.50863100000001
988,https://rent.591.com.tw/rent-detail-4549232.html,2017-05-12,信義路四段【捷運大安站】,台北市大安區信義路四段,15F/18F,"68,182元/月",,35.0,電梯大樓/辦公,25.0330195,121.5439153
989,https://rent.591.com.tw/rent-detail-4565788.html,2017-05-13,南西賺錢金店面,台北市中山區中山北路一段,1F/12F,"340,000元/月",,30.0,,25.051109,121.52245500000001
991,https://rent.591.com.tw/rent-detail-4503405.html,2017-05-14,"台大公館捷運站,臺科大,對外窗獨立洗衣機",台北市中正區羅斯福路四段,7F/12F,"17,000元/月",,9.0,電梯大樓/獨立套房,25.0143794,121.5331172
992,https://rent.591.com.tw/rent-detail-4706797.html,2017-05-12,捷運附近大樓118坪有裝潢,台北市大安區光復南路,5F/13F,"158,000元/月",,118.0,電梯大樓/辦公,25.038227,121.5582697
1004,https://rent.591.com.tw/rent-detail-4566874.html,2017-05-12,台大熱鬧商圈清新辦方正明亮週邊機能俱全.,台北市中正區羅斯福路三段,6F/10F,"123,326元/月",,71.0,電梯大樓/辦公,25.017290399999997,121.53284950000001
1010,https://rent.591.com.tw/rent-detail-4586757.html,2017-05-14,花園陽台套房出租,台北市中山區民生東路二段,2F/7F,"13,000元/月",,14.0,電梯大樓/獨立套房,25.058174899999997,121.53078319999999
1016,https://rent.591.com.tw/rent-detail-4714399.html,2017-05-14,美甲/美睫/美容/紋繡/場地出租,台北市中山區林森北路,4F/6F,"6,000元/月",,24.0,電梯大樓/店面,25.0538813,121.5246093
1018,https://rent.591.com.tw/rent-detail-4592106.html,2017-05-12,【敦南遠企捷運】1+2F店辦(可分租),台北市大安區和平東路三段,1F/14F,"240,000元/月",,139.29,電梯大樓/辦公,25.02286,121.553823
1023,https://rent.591.com.tw/rent-detail-4535706.html,2017-05-10,重慶南路全新商務中心專業熟諳英日語秘書,台北市中正區重慶南路一段,6F/11F,"14,800元/月",,5.0,電梯大樓/辦公,25.043552,121.51336
1040,https://rent.591.com.tw/rent-detail-4716809.html,2017-05-08,【MRT中山站】正4房/住辦皆宜,台北市大同區南京西路,4F/15F,"73,000元/月",4房2廳2衛1陽臺,64.78,電梯大樓/住辦,25.0530043,121.5181231
1041,https://rent.591.com.tw/rent-detail-4461162.html,2017-05-13,(免租三個月)中山國小捷運站微型辦公室,台北市中山區林森北路,10F/10F,"9,000元/月",,9.0,電梯大樓/辦公,25.060157800000002,121.525444
1043,https://rent.591.com.tw/rent-detail-4575571.html,2017-05-12,行天宮捷運松江路民生東路建國北路榮星花園,台北市中山區民權東路二段,4F/4F,"11,000元/月",,6.0,公寓/獨立套房,25.06244,121.5364358
1045,https://rent.591.com.tw/rent-detail-4588192.html,2017-05-11,古亭捷運6號出口一層戶採光佳,台北市大安區和平東路一段,3F/7F,"72,000元/月",,82.0,電梯大樓/辦公,25.026741,121.524083
1046,https://rent.591.com.tw/rent-detail-4484894.html,2017-05-10,近捷運辦公大樓，南港軟體園區附近，可分租,台北市南港區南港路一段,4F/5F,"230,000元/月",,170.0,電梯大樓/辦公,25.055154,121.612991
